lcc-kk-2,bi-hot-3,0.848709
lcc-kk-2,sjb-cdl-1,0.852168
lcc-kk-2,cn-1,0.694318
lcc-kk-2,kg-kg-1,0.750435
lcc-kk-2,bo-benzo,0.671422
lcc-kk-2,dh-fucking-your-girl,0.509831
lcc-kk-2,dh-neon-kitchen,0.569203
lcc-kk-2,cc-vanished,0.550632
lcc-kk-2,ia-asleep-among-endives,0.585634
lcc-kk-2,ss-fantasy,0.435353
lcc-kk-2,bo-minetta-creek,0.496049
lcc-kk-2,cc-knights,0.464679
lcc-kk-2,ia-iam-pod-0,0.351582
lcc-kk-2,bo-orlando,0.521054
lcc-kk-2,bo-youre-not-good-enough,0.959817
lcc-kk-2,ss-genocide,0.438299
lcc-kk-2,bo-always-let-you-down,0.668651
lcc-kk-2,ia-dawn-in-the-adan,0.856696
dbt-rinsed-1,db-pii-1,0.915557
dbt-rinsed-1,sjb-cdl-2,0.990239
dbt-rinsed-1,db-rch-1,0.703151
dbt-rinsed-1,ik-4,0.754076
dbt-rinsed-1,bi-hot-3,0.700344
dbt-rinsed-1,sjb-cdl-1,0.702698
dbt-rinsed-1,cn-1,0.591761
dbt-rinsed-1,kg-kg-1,0.923402
dbt-rinsed-1,bo-benzo,0.806603
dbt-rinsed-1,dh-fucking-your-girl,0.584172
dbt-rinsed-1,dh-neon-kitchen,0.498392
dbt-rinsed-1,cc-vanished,0.638372
dbt-rinsed-1,ia-asleep-among-endives,0.685899
dbt-rinsed-1,ss-fantasy,0.488430
dbt-rinsed-1,bo-minetta-creek,0.566149
dbt-rinsed-1,cc-knights,0.525648
dbt-rinsed-1,ia-iam-pod-0,0.385404
dbt-rinsed-1,bo-orlando,0.598954
dbt-rinsed-1,bo-youre-not-good-enough,0.774309
dbt-rinsed-1,ss-genocide,0.492140
dbt-rinsed-1,bo-always-let-you-down,0.802607
dbt-rinsed-1,ia-dawn-in-the-adan,0.923929
db-pii-1,sjb-cdl-2,0.907367
db-pii-1,db-rch-1,0.751915
db-pii-1,ik-4,0.810442
db-pii-1,bi-hot-3,0.748706
db-pii-1,sjb-cdl-1,0.751397
db-pii-1,cn-1,0.625923
db-pii-1,kg-kg-1,0.850931
db-pii-1,bo-benzo,0.750751
db-pii-1,dh-fucking-your-girl,0.554306
db-pii-1,dh-neon-kitchen,0.522406
db-pii-1,cc-vanished,0.602876
db-pii-1,ia-asleep-among-endives,0.645089
db-pii-1,ss-fantasy,0.467375
db-pii-1,bo-minetta-creek,0.538054
db-pii-1,cc-knights,0.501342
db-pii-1,ia-iam-pod-0,0.372175
db-pii-1,bo-orlando,0.567598
db-pii-1,bo-youre-not-good-enough,0.833859
db-pii-1,ss-genocide,0.470772
db-pii-1,bo-always-let-you-down,0.747288
db-pii-1,ia-dawn-in-the-adan,0.990199
sjb-cdl-2,db-rch-1,0.698311
sjb-cdl-2,ik-4,0.748512
sjb-cdl-2,bi-hot-3,0.695543
sjb-cdl-2,sjb-cdl-1,0.697864
sjb-cdl-2,cn-1,0.588329
sjb-cdl-2,kg-kg-1,0.931885
sjb-cdl-2,bo-benzo,0.813068
sjb-cdl-2,dh-fucking-your-girl,0.587555
sjb-cdl-2,dh-neon-kitchen,0.495955
sjb-cdl-2,cc-vanished,0.642415
sjb-cdl-2,ia-asleep-among-endives,0.690568
sjb-cdl-2,ss-fantasy,0.490793
sjb-cdl-2,bo-minetta-creek,0.569326
sjb-cdl-2,cc-knights,0.528386
sjb-cdl-2,ia-iam-pod-0,0.386874
sjb-cdl-2,bo-orlando,0.602511
sjb-cdl-2,bo-youre-not-good-enough,0.768443
sjb-cdl-2,ss-genocide,0.494540
sjb-cdl-2,bo-always-let-you-down,0.809007
sjb-cdl-2,ia-dawn-in-the-adan,0.915590
db-rch-1,ik-4,0.912372
db-rch-1,bi-hot-3,0.994333
db-rch-1,sjb-cdl-1,0.999084
db-rch-1,cn-1,0.788828
db-rch-1,kg-kg-1,0.664398
db-rch-1,bo-benzo,0.601707
db-rch-1,dh-fucking-your-girl,0.468605
db-rch-1,dh-neon-kitchen,0.631200
db-rch-1,cc-vanished,0.502853
db-rch-1,ia-asleep-among-endives,0.531884
db-rch-1,ss-fantasy,0.404933
db-rch-1,bo-minetta-creek,0.456936
db-rch-1,cc-knights,0.430184
db-rch-1,ia-iam-pod-0,0.331472
db-rch-1,bo-orlando,0.478069
db-rch-1,bo-youre-not-good-enough,0.884412
db-rch-1,ss-genocide,0.407480
db-rch-1,bo-always-let-you-down,0.599481
db-rch-1,ia-dawn-in-the-adan,0.746360
ik-4,bi-hot-3,0.907653
ik-4,sjb-cdl-1,0.911610
ik-4,cn-1,0.733274
ik-4,kg-kg-1,0.709684
ik-4,bo-benzo,0.638613
ik-4,dh-fucking-your-girl,0.490689
ik-4,dh-neon-kitchen,0.595122
ik-4,cc-vanished,0.528371
